image_name,gender,height,weight,shoulder_size,waist_size,hip_size,arm_length,leg_size,ideal_dress_size,age_estimation,color_tone
person_3048.png,Female,153,46,41,100,110,68,96,XS,59,Dark
person_7477.png,Female,167,53,36,69,84,50,95,XS,60,Medium
person_8420.png,Female,163,95,36,65,96,67,88,L,32,Light
person_4660.png,Male,170,75,39,88,118,50,82,L,24,Light
person_3652.png,Female,188,99,47,82,96,56,97,S,50,Dark
person_5196.png,Female,154,78,47,83,97,52,94,XS,60,Light
person_1116.png,Male,166,90,48,87,89,53,96,XS,32,Light
person_3405.png,Female,156,75,43,89,84,63,82,XS,29,Light
person_4942.png,Male,166,81,35,99,94,52,92,S,43,Medium
person_3370.png,Male,155,62,38,71,120,65,91,M,53,Light
person_0538.png,Female,169,73,44,95,93,65,86,S,51,Medium
person_1620.png,Female,190,87,47,61,118,50,92,S,36,Dark
person_0409.png,Female,175,91,36,97,110,67,84,XS,39,Medium
person_3341.png,Female,169,90,36,83,84,50,83,M,31,Dark
person_0405.png,Male,165,94,49,94,112,56,87,M,43,Medium
person_5403.png,Female,182,95,49,99,87,64,89,M,41,Light
person_0063.png,Male,166,49,44,98,95,69,97,M,18,Dark
person_4015.png,Male,166,94,39,90,115,61,88,XL,38,Dark
person_8762.png,Female,163,89,35,93,80,60,81,S,20,Medium
person_6911.png,Female,164,97,38,90,81,61,96,S,31,Dark
person_1923.png,Male,163,58,47,91,109,58,81,S,38,Light
person_4106.png,Female,178,95,44,89,115,69,80,S,47,Medium
person_4024.png,Male,165,85,40,61,98,56,94,S,41,Medium
person_9980.png,Female,183,81,47,84,108,70,84,XS,40,Light
person_7034.png,Female,189,61,42,90,85,52,95,L,19,Dark
person_2802.png,Male,169,60,45,71,91,63,97,XL,47,Light
person_0422.png,Male,188,79,38,80,120,64,93,XS,48,Medium
person_7038.png,Female,180,77,47,87,99,63,93,M,32,Medium
person_9608.png,Male,165,52,41,97,83,50,98,M,19,Light
person_3156.png,Male,182,62,41,61,86,61,84,S,56,Medium
person_0784.png,Female,189,69,41,75,96,65,93,S,31,Light
person_9500.png,Male,154,95,42,81,107,57,87,XS,54,Dark
person_6957.png,Male,179,46,40,82,109,68,92,L,50,Dark
person_6163.png,Female,188,73,50,84,109,58,94,L,36,Dark
person_4471.png,Male,182,61,46,95,116,60,95,M,39,Light
person_6735.png,Male,157,69,37,81,115,65,85,S,41,Medium
person_0169.png,Male,178,83,49,75,95,52,81,XS,29,Light
person_0482.png,Male,187,100,50,86,110,52,97,XS,36,Dark
person_9703.png,Female,163,98,42,93,96,52,83,S,18,Light
person_2398.png,Male,187,68,41,94,100,61,88,L,35,Dark
person_2971.png,Female,176,53,35,64,111,56,95,S,57,Light
person_8138.png,Female,168,81,43,79,85,50,86,M,53,Dark
person_8364.png,Female,171,88,48,92,120,67,89,XS,28,Light
person_0873.png,Male,158,45,37,87,94,61,88,M,38,Dark
person_8892.png,Male,158,90,45,73,88,58,84,L,52,Medium
person_4619.png,Female,168,87,36,94,97,58,91,L,30,Medium
person_1757.png,Female,165,72,35,80,115,50,95,XS,46,Light
person_6028.png,Female,161,99,35,89,100,50,96,XL,29,Light
person_0322.png,Male,187,67,48,60,113,63,93,XS,36,Medium
person_2338.png,Male,175,92,46,86,116,63,95,S,23,Medium
person_2366.png,Female,176,96,44,64,100,62,98,XL,27,Light
person_6844.png,Male,158,82,43,73,81,68,86,XS,26,Medium
person_2342.png,Female,183,54,50,83,105,63,80,XL,26,Dark
person_3318.png,Female,172,88,46,63,80,63,80,XS,39,Dark
person_5393.png,Male,170,86,49,97,88,69,84,S,51,Light
person_6567.png,Male,168,62,45,82,101,55,93,XS,54,Medium
person_7582.png,Male,171,70,42,66,115,51,89,S,41,Medium
person_8588.png,Male,171,93,41,92,108,58,92,M,34,Light
person_4629.png,Female,170,98,40,78,92,66,85,M,47,Medium
person_8801.png,Male,178,75,49,95,100,67,81,XL,49,Dark
person_1128.png,Female,151,89,37,65,106,64,99,XL,24,Medium
person_3881.png,Female,172,71,39,68,81,60,92,XS,30,Light
person_8362.png,Female,178,96,45,100,82,70,100,XS,32,Dark
person_5343.png,Male,174,91,46,74,112,70,95,S,43,Dark
person_9976.png,Female,173,50,49,62,90,68,96,XS,60,Light
person_4563.png,Male,190,99,41,80,112,56,95,M,31,Dark
person_4946.png,Female,151,69,45,91,82,67,98,L,29,Medium
person_0753.png,Female,169,97,44,97,87,65,88,M,51,Light
person_0236.png,Female,171,58,47,84,117,52,92,XL,57,Medium
person_4911.png,Male,180,84,38,81,114,65,84,S,55,Dark
person_8915.png,Female,153,56,40,79,87,55,99,XS,47,Light
person_1211.png,Male,150,58,41,64,104,52,86,XS,54,Dark
person_1777.png,Female,189,61,49,77,110,54,87,S,51,Dark
person_2768.png,Male,165,86,43,84,108,58,80,S,19,Dark
person_2252.png,Male,185,72,42,73,110,55,87,XL,35,Light
person_9377.png,Female,165,88,38,93,93,53,82,M,26,Light
person_4390.png,Female,160,77,42,70,82,50,88,S,33,Medium
person_2038.png,Female,157,70,45,64,98,67,93,S,25,Medium
person_8899.png,Male,160,45,36,88,106,67,88,S,42,Dark
person_6323.png,Female,178,66,35,63,85,62,85,S,59,Medium
person_8389.png,Male,174,55,39,68,102,52,88,XL,32,Dark
person_7834.png,Male,161,75,41,85,116,55,92,XS,42,Dark
person_5389.png,Female,188,48,35,72,110,60,82,XL,20,Light
person_4524.png,Male,155,55,37,97,87,58,87,S,57,Light
person_5993.png,Female,165,100,38,80,110,51,87,S,26,Medium
person_9162.png,Female,174,71,49,82,81,65,84,L,55,Dark
person_4668.png,Male,153,46,35,98,87,64,96,M,39,Dark
person_2513.png,Female,188,59,36,78,95,51,82,XS,21,Medium
person_5141.png,Female,186,47,44,98,86,53,90,M,35,Light
person_5501.png,Female,155,52,46,80,102,61,89,M,38,Light
person_1615.png,Male,156,96,48,60,81,67,94,XS,33,Dark
person_8658.png,Male,165,90,49,64,107,65,87,L,27,Light
person_2257.png,Female,173,58,38,99,99,53,85,M,44,Dark
person_8348.png,Male,153,100,37,94,118,61,93,L,31,Light
person_7391.png,Female,176,96,35,88,100,63,85,XS,55,Dark
person_8514.png,Female,160,64,44,73,85,53,95,L,42,Light
person_6536.png,Male,163,66,46,74,116,58,91,M,31,Medium
person_1573.png,Female,169,54,47,91,102,66,94,L,37,Light
person_9601.png,Male,152,98,35,82,115,62,96,XL,37,Light
person_9506.png,Male,183,46,39,97,115,60,95,XL,29,Light
person_2829.png,Female,186,55,35,72,84,66,81,M,37,Medium
person_7630.png,Female,167,99,49,63,82,56,81,M,26,Dark
person_5711.png,Female,160,77,36,100,111,50,93,L,38,Dark
person_8105.png,Female,159,58,44,78,94,64,95,L,48,Light
person_6255.png,Male,160,66,47,87,115,63,95,XS,49,Medium
person_1440.png,Male,159,95,38,98,83,63,85,XS,42,Medium
person_8533.png,Female,187,60,50,82,112,67,96,XL,37,Dark
person_7550.png,Female,178,56,39,69,99,68,97,XL,28,Light
person_0505.png,Female,186,97,49,60,120,56,93,L,50,Medium
person_5575.png,Female,151,62,45,61,113,60,80,M,52,Light
person_4171.png,Female,164,66,50,66,105,53,83,L,34,Light
person_2016.png,Female,186,66,37,92,119,58,82,XL,38,Light
person_1661.png,Male,160,82,36,81,94,66,92,L,43,Light
person_2940.png,Female,156,100,41,86,87,57,100,XL,26,Medium
person_5325.png,Female,183,53,46,96,86,58,99,S,30,Medium
person_3322.png,Male,154,54,43,72,82,70,94,M,44,Light
person_0337.png,Female,162,47,44,82,96,63,99,XL,55,Medium
person_0952.png,Male,173,78,38,68,101,67,88,L,60,Light
person_0396.png,Female,168,65,43,65,104,60,82,L,55,Dark
person_3492.png,Male,181,57,50,63,97,60,93,M,57,Dark
person_6316.png,Female,153,81,47,64,100,67,100,L,60,Dark
person_5128.png,Female,172,99,41,66,85,61,80,XS,49,Dark
person_9546.png,Male,178,45,48,76,87,61,89,XL,30,Light
person_7777.png,Female,176,71,48,80,99,53,99,S,21,Medium
person_3325.png,Male,188,82,38,98,106,56,93,XL,31,Medium
person_4357.png,Female,172,87,49,99,120,65,96,XS,18,Light
person_2703.png,Female,174,72,44,96,84,65,95,XL,47,Dark
person_9746.png,Female,185,71,46,100,99,57,83,M,27,Medium
person_0220.png,Female,155,55,44,98,81,62,80,S,52,Medium
person_9847.png,Male,190,87,47,82,111,59,87,M,45,Light
person_6678.png,Female,172,65,47,85,112,58,84,XS,23,Light
person_0861.png,Female,161,45,36,76,104,57,95,XL,56,Light
person_6066.png,Male,151,77,41,95,96,67,91,S,32,Light
person_1868.png,Male,169,83,44,74,96,67,91,M,49,Medium
person_2706.png,Female,162,83,35,77,85,64,94,L,39,Dark
person_2309.png,Male,190,87,49,81,82,62,92,L,31,Dark
person_2975.png,Male,188,81,43,93,92,57,99,XL,58,Dark
person_5095.png,Female,174,55,40,96,100,60,95,XS,24,Light
person_7513.png,Male,185,58,42,90,120,66,85,M,48,Medium
person_8544.png,Female,184,98,49,77,103,66,88,L,53,Medium
person_3171.png,Female,188,98,42,65,93,69,89,M,23,Medium
person_5008.png,Female,156,55,43,89,104,51,80,XL,45,Dark
person_2427.png,Male,168,83,47,94,84,50,80,L,25,Medium
person_5407.png,Male,162,61,41,77,99,50,98,M,35,Light
person_3191.png,Male,167,99,38,88,106,59,88,XL,26,Dark
person_2086.png,Female,160,61,36,89,82,54,99,L,32,Dark
person_8267.png,Female,179,79,48,79,103,52,94,XS,45,Light
person_1731.png,Female,158,92,39,77,98,57,91,S,48,Dark
person_5327.png,Female,157,68,36,85,85,68,97,XL,52,Light
person_5080.png,Female,177,85,39,93,112,69,98,XS,41,Light
person_5299.png,Female,188,55,37,100,108,68,96,XL,31,Medium
person_7087.png,Male,166,94,35,66,80,68,88,L,19,Light
person_5470.png,Male,153,76,50,82,81,56,89,XS,41,Medium
person_4668.png,Male,171,97,43,96,87,58,88,M,29,Light
person_4664.png,Female,174,64,48,93,94,64,84,S,41,Light
person_4799.png,Male,157,92,40,67,97,68,92,M,22,Dark
person_7540.png,Female,166,61,41,88,91,57,81,L,48,Medium
person_3219.png,Female,153,78,40,90,120,58,82,M,34,Dark
person_8305.png,Female,175,63,38,100,80,52,81,M,56,Light
person_2303.png,Female,150,86,40,98,107,60,99,M,19,Light
person_5528.png,Female,168,96,36,91,107,50,85,XL,40,Medium
person_9259.png,Female,150,97,48,100,112,56,96,L,32,Medium
person_7463.png,Male,164,84,35,98,114,55,100,XS,35,Light
person_9017.png,Male,170,86,43,85,104,57,81,S,37,Dark
person_2734.png,Female,176,55,42,62,99,52,86,S,36,Dark
person_4758.png,Male,152,75,37,90,114,70,98,S,18,Light
person_6995.png,Male,181,75,44,83,90,52,89,L,33,Light
person_6217.png,Female,172,88,50,81,116,63,90,XS,23,Light
person_5071.png,Female,154,80,38,82,115,61,94,M,33,Medium
person_4404.png,Female,152,51,36,87,100,69,88,XL,23,Light
person_2076.png,Female,166,97,36,84,100,66,84,S,21,Light
person_6357.png,Male,175,98,43,66,107,62,94,L,38,Light
person_3983.png,Male,180,74,41,69,117,57,91,M,54,Dark
person_9535.png,Female,182,97,43,94,107,57,96,S,33,Light
person_8148.png,Male,180,81,39,61,104,63,97,XS,35,Light
person_5502.png,Male,171,61,49,74,84,53,82,L,27,Dark
person_8698.png,Male,181,50,39,64,100,51,81,S,28,Dark
person_6128.png,Female,154,97,50,76,115,59,99,L,29,Medium
person_1231.png,Male,179,62,42,62,83,62,80,L,38,Medium
person_4004.png,Male,171,84,41,77,90,67,87,XS,29,Dark
person_1522.png,Male,153,73,42,91,100,54,100,XS,24,Medium
person_3613.png,Female,159,95,46,87,93,59,100,XS,45,Light
person_2277.png,Female,162,85,37,92,85,56,97,M,40,Dark
person_7248.png,Female,168,69,36,73,107,69,96,L,57,Medium
person_8034.png,Female,159,50,50,87,83,68,92,M,49,Dark
person_4062.png,Male,177,82,50,70,110,51,95,S,30,Medium
person_9331.png,Male,183,68,35,91,81,61,100,XS,30,Dark
person_4378.png,Male,189,82,38,69,94,51,83,M,27,Dark
person_2380.png,Male,163,68,44,91,85,64,91,L,22,Medium
person_3370.png,Male,184,88,35,60,92,70,80,M,23,Dark
person_8189.png,Male,171,81,38,68,115,57,88,L,32,Light
person_0509.png,Female,184,70,37,100,92,63,91,XL,20,Dark
person_1728.png,Female,179,94,38,70,93,58,84,XS,48,Light
person_9533.png,Male,153,49,47,68,81,58,86,XS,43,Light
person_8491.png,Female,169,45,37,85,89,70,93,S,36,Medium
person_1202.png,Female,175,68,40,93,87,57,91,S,34,Medium
person_7590.png,Male,154,71,44,72,112,69,90,L,41,Light
person_2361.png,Male,173,73,44,64,84,56,96,M,38,Dark
person_9290.png,Female,185,68,39,77,101,50,94,XL,22,Medium
person_3045.png,Female,177,61,48,92,82,53,93,XL,35,Light
person_6981.png,Female,178,75,49,64,99,56,92,M,38,Light
person_1126.png,Male,184,100,37,87,100,51,96,XL,54,Dark
person_9997.png,Female,163,90,42,67,118,52,83,S,38,Medium
person_6444.png,Male,183,96,44,76,102,70,81,L,49,Light
person_8158.png,Female,175,55,35,69,88,61,96,XS,30,Dark
person_5886.png,Female,178,56,45,90,90,64,93,XS,47,Dark
person_3801.png,Male,163,54,39,78,85,52,98,XS,22,Medium
person_9840.png,Male,155,82,39,61,94,67,86,XS,53,Light
person_1089.png,Male,164,57,37,91,81,67,98,XL,48,Dark
person_7724.png,Female,187,93,48,94,89,51,92,S,22,Dark
person_0239.png,Male,151,52,46,83,113,69,98,XL,33,Medium
person_6483.png,Male,190,52,39,85,82,56,87,M,54,Dark
person_3314.png,Female,181,54,47,79,97,63,85,XL,30,Medium
person_3017.png,Male,160,77,43,100,84,64,86,L,51,Light
person_5317.png,Male,169,77,36,92,92,53,84,L,51,Medium
person_7985.png,Female,164,79,38,85,90,66,93,XL,60,Medium
person_4960.png,Female,168,99,36,85,93,60,96,M,51,Medium
person_9268.png,Female,186,84,50,70,93,65,97,S,39,Dark
person_1516.png,Male,174,64,41,71,89,51,84,M,55,Light
person_1760.png,Female,159,77,41,90,92,59,98,XL,58,Dark
person_9202.png,Female,165,96,40,91,95,50,96,L,46,Dark
person_6860.png,Female,159,74,43,61,107,52,90,L,19,Medium
person_3274.png,Male,190,88,47,66,104,57,98,L,35,Medium
person_8142.png,Male,182,45,48,82,107,57,88,M,36,Medium
person_6421.png,Female,156,58,48,88,116,68,100,L,60,Dark
person_1862.png,Female,152,77,35,78,105,66,99,M,26,Medium
person_5805.png,Male,180,86,37,83,117,61,94,L,42,Medium
person_4761.png,Female,170,73,46,100,98,58,81,L,26,Light
person_1686.png,Male,183,55,43,72,96,60,93,S,48,Dark
person_2228.png,Male,174,92,41,66,111,69,93,M,50,Dark
person_5358.png,Male,165,67,36,86,98,59,83,M,29,Dark
person_1250.png,Male,168,99,36,95,112,57,97,M,20,Light
person_3775.png,Male,179,46,39,86,82,57,92,S,43,Light
person_5637.png,Female,185,77,36,71,115,58,80,S,36,Dark
person_8822.png,Female,186,56,42,74,119,69,84,S,28,Medium
person_5214.png,Female,153,48,40,78,111,58,99,L,18,Dark
person_0150.png,Male,152,90,48,69,86,56,97,XL,58,Dark
person_5316.png,Male,157,92,43,87,94,54,100,L,18,Light
person_2616.png,Male,162,72,49,74,97,50,94,L,21,Dark
person_9574.png,Male,155,89,49,100,105,61,83,XS,57,Medium
person_2034.png,Female,161,71,49,63,80,69,91,L,23,Medium
person_7515.png,Female,179,72,41,67,119,53,90,M,28,Light
person_8993.png,Male,159,88,48,76,119,69,97,S,36,Dark
person_2488.png,Male,168,62,43,94,98,61,80,S,31,Medium
person_1761.png,Male,165,65,44,81,119,70,93,M,53,Light
person_0510.png,Female,176,49,42,91,97,60,83,S,27,Dark
person_8127.png,Male,181,59,45,95,97,55,100,L,24,Medium
person_7001.png,Male,182,87,45,92,107,67,85,M,21,Light
person_7211.png,Male,167,99,48,61,114,62,91,XS,32,Light
person_3271.png,Female,179,97,48,82,100,56,81,L,32,Light
person_0532.png,Female,168,47,40,99,120,50,81,XL,33,Medium
person_2333.png,Male,169,45,37,62,119,65,82,XL,28,Medium
person_9111.png,Female,189,96,41,60,89,62,86,L,48,Medium
person_1440.png,Male,180,82,42,82,90,58,96,XL,30,Medium
person_0663.png,Female,152,50,40,85,82,58,82,S,38,Light
person_4962.png,Male,185,88,43,86,90,56,84,XS,45,Dark
person_6768.png,Female,151,59,50,64,87,61,84,L,60,Medium
person_3709.png,Female,170,85,38,79,115,64,91,S,60,Light
person_2597.png,Female,168,91,43,72,82,59,90,L,43,Medium
person_2389.png,Female,171,81,37,95,89,59,99,S,55,Light
person_7714.png,Male,155,49,48,86,109,63,98,XS,19,Dark
person_0261.png,Male,171,83,42,74,98,63,92,M,51,Medium
person_7963.png,Female,173,45,50,75,111,51,80,S,55,Medium
person_8770.png,Male,181,49,36,60,89,53,99,XL,40,Medium
person_4637.png,Male,151,90,48,92,104,51,87,L,34,Light
person_0737.png,Female,168,91,42,97,116,63,96,L,18,Medium
person_5173.png,Female,168,87,50,71,96,64,92,M,52,Dark
person_7391.png,Female,179,56,38,86,114,57,94,XS,28,Light
person_3151.png,Female,188,73,39,71,110,52,80,M,57,Medium
person_0388.png,Male,171,71,45,81,120,70,92,XS,45,Medium
person_8614.png,Male,176,45,45,95,87,65,95,XL,46,Dark
person_6019.png,Male,186,69,49,77,103,50,92,XS,54,Light
person_6100.png,Female,190,75,41,60,83,70,97,S,51,Light
person_6685.png,Female,155,63,42,97,96,59,91,XS,41,Dark
person_0219.png,Male,151,74,50,83,94,54,93,XL,35,Dark
person_6094.png,Male,158,81,44,69,106,61,80,M,41,Dark
person_2801.png,Female,170,73,44,62,98,69,80,S,55,Light
person_5057.png,Female,158,61,48,85,90,60,90,XS,35,Dark
person_3975.png,Female,168,48,37,84,93,55,85,XS,34,Dark
person_8493.png,Male,170,72,41,67,89,51,83,XL,60,Dark
person_0954.png,Male,171,73,48,79,102,62,93,XL,26,Dark
person_0696.png,Male,159,67,43,86,89,62,92,XS,45,Light
person_5129.png,Male,163,56,50,91,103,62,80,L,28,Light
person_0864.png,Male,186,95,45,92,97,59,93,L,31,Medium
person_4027.png,Female,170,75,40,62,100,60,96,XS,35,Dark
person_0733.png,Female,166,87,48,78,86,68,83,M,32,Dark
person_1310.png,Male,168,79,37,90,102,66,95,S,23,Medium
person_9342.png,Male,171,55,42,81,102,66,89,L,24,Medium
person_3539.png,Female,156,53,40,77,109,59,86,S,24,Dark
person_7107.png,Female,151,79,48,69,83,70,80,L,45,Medium
person_0011.png,Male,171,49,36,93,105,70,92,S,41,Light
person_2883.png,Female,173,99,44,79,111,52,87,XS,35,Dark
person_5965.png,Female,165,97,47,94,117,62,88,XS,41,Medium
person_8870.png,Female,185,88,48,76,102,52,90,S,54,Light
person_5113.png,Female,174,85,47,66,106,51,100,XS,40,Dark
person_6942.png,Male,160,77,48,72,107,58,80,XS,37,Medium
person_9749.png,Male,180,71,41,81,110,68,81,L,23,Dark
person_6571.png,Female,161,85,45,78,112,66,80,XS,18,Medium
person_4144.png,Female,171,86,49,81,103,60,97,S,50,Light
person_0881.png,Male,152,93,39,85,83,57,87,XL,35,Light
person_0737.png,Female,182,65,50,72,120,54,91,XS,33,Medium
person_3221.png,Male,189,56,50,68,113,50,84,M,47,Light
person_4101.png,Female,187,71,43,70,102,66,80,M,56,Medium
person_2912.png,Female,158,62,43,85,104,63,90,XL,33,Light
person_3703.png,Female,185,49,40,86,115,59,80,L,59,Medium
person_3130.png,Male,187,81,46,97,86,52,85,XL,22,Light
person_7053.png,Male,154,97,41,64,120,59,100,XS,41,Medium
person_3482.png,Female,170,53,43,76,116,56,84,L,35,Dark
person_0188.png,Male,153,68,48,68,114,66,84,S,39,Medium
person_7822.png,Female,159,57,36,82,108,65,96,S,34,Dark
person_6455.png,Male,170,56,44,100,97,57,97,XL,46,Dark
person_5946.png,Male,190,60,37,95,90,64,92,M,59,Light
person_5319.png,Female,165,70,46,89,105,70,89,L,21,Light
person_0507.png,Female,158,91,38,76,120,61,93,L,60,Dark
person_9538.png,Female,170,53,48,79,107,66,90,M,30,Medium
person_8378.png,Female,183,80,49,83,97,67,88,L,27,Dark
person_8274.png,Male,184,45,42,88,87,50,89,S,57,Light
person_0961.png,Male,164,56,40,76,94,69,80,S,28,Medium
person_5915.png,Male,157,90,45,79,89,60,81,L,42,Dark
person_7543.png,Male,178,92,45,79,111,52,92,M,37,Medium
person_9252.png,Male,167,99,41,82,82,54,86,S,21,Medium
person_2804.png,Male,181,53,41,79,102,60,83,M,48,Medium
person_3793.png,Male,179,89,43,77,94,54,96,M,41,Medium
person_3111.png,Male,153,60,44,94,91,50,93,S,39,Medium
person_5854.png,Male,161,66,39,90,113,69,89,L,42,Medium
person_7764.png,Male,185,57,45,73,81,53,81,S,31,Light
person_3219.png,Male,166,68,40,85,95,67,85,XL,26,Dark
person_7048.png,Male,171,48,47,83,96,66,82,L,23,Medium
person_1219.png,Male,151,56,46,72,103,66,99,XS,58,Dark
person_3527.png,Male,180,60,35,64,116,69,89,XS,56,Dark
person_8581.png,Female,152,61,37,67,81,63,94,S,38,Medium
person_5814.png,Female,160,62,45,72,97,50,83,L,34,Dark
person_8529.png,Female,185,63,35,90,107,51,92,XS,25,Light
person_5301.png,Female,170,54,49,91,87,52,94,L,48,Light
person_9055.png,Female,180,72,48,67,106,60,88,XL,23,Medium
person_3889.png,Male,186,49,45,89,85,64,89,S,39,Dark
person_0685.png,Male,180,65,48,89,119,50,98,XS,32,Light
person_0956.png,Male,155,68,50,96,106,52,97,S,55,Medium
person_8314.png,Female,188,46,36,73,101,67,98,XL,60,Light
person_4129.png,Male,188,73,40,85,82,67,94,XL,55,Light
person_5694.png,Female,183,70,43,81,96,53,97,L,41,Medium
person_1951.png,Male,189,87,45,60,99,70,93,XL,40,Dark
person_6525.png,Female,183,90,44,93,107,56,86,M,24,Light
person_7586.png,Female,168,87,36,96,107,69,84,XL,36,Medium
person_8787.png,Female,163,82,49,91,108,58,93,XL,25,Medium
person_3759.png,Male,158,99,44,88,110,57,96,XL,57,Dark
person_7885.png,Female,178,71,48,68,87,60,95,XL,41,Light
person_5185.png,Male,182,70,39,62,116,56,94,XL,56,Dark
person_8735.png,Female,170,64,39,81,107,62,85,XL,60,Dark
person_1879.png,Male,181,63,42,84,93,67,87,XL,34,Medium
person_6273.png,Male,179,52,35,85,84,60,83,M,52,Light
person_2615.png,Male,162,48,45,60,117,66,100,XS,24,Light
person_8167.png,Male,190,45,45,88,98,69,97,S,51,Medium
person_0946.png,Male,151,50,43,95,118,62,81,S,31,Medium
person_6162.png,Male,175,69,36,78,103,51,94,S,45,Light
person_5965.png,Female,168,65,41,99,109,59,87,M,60,Dark
person_4434.png,Female,155,74,37,96,89,60,85,L,48,Medium
person_5419.png,Male,150,82,44,86,97,68,89,XL,34,Light
person_4272.png,Male,158,97,44,85,92,51,80,L,24,Light
person_1647.png,Male,160,48,40,72,105,58,100,XL,32,Medium
person_6386.png,Male,163,65,38,67,85,58,86,S,49,Medium
person_8515.png,Female,181,52,50,72,111,54,86,S,59,Medium
person_0589.png,Male,177,59,47,72,114,60,80,XS,34,Medium
person_8737.png,Male,154,49,47,77,98,64,97,XL,39,Medium
person_1987.png,Male,165,89,38,97,80,66,91,L,36,Light
person_7031.png,Female,169,87,42,95,86,69,82,XL,56,Medium
person_5722.png,Female,172,91,38,73,109,55,98,XS,21,Dark
person_3462.png,Male,184,52,35,84,85,51,86,XS,58,Medium
person_0408.png,Male,188,71,43,96,107,70,80,S,23,Medium
person_8428.png,Male,174,46,35,84,94,70,82,M,36,Dark
person_1308.png,Female,154,57,41,75,102,51,88,M,37,Dark
person_9636.png,Male,155,61,37,96,104,55,91,XS,46,Dark
person_9779.png,Male,170,70,35,79,86,70,99,XL,45,Dark
person_5676.png,Male,175,88,46,86,115,67,88,M,26,Dark
person_5732.png,Female,178,70,43,89,87,54,93,L,44,Medium
person_5865.png,Female,183,45,36,79,93,50,85,XL,25,Medium
person_3057.png,Female,184,80,39,63,87,56,86,M,28,Light
person_2040.png,Female,157,82,47,75,96,70,88,S,54,Light
person_9142.png,Male,180,46,35,69,82,60,91,S,54,Dark
person_9146.png,Female,190,49,50,85,102,63,81,S,58,Medium
person_4986.png,Female,183,59,40,77,89,63,92,L,27,Light
person_0998.png,Male,152,80,42,75,103,56,85,M,60,Light
person_3368.png,Male,178,59,43,89,112,66,97,XL,58,Dark
person_0709.png,Male,183,86,46,66,80,58,80,XS,32,Medium
person_1520.png,Female,153,97,49,60,118,62,83,M,48,Light
person_7474.png,Male,162,47,41,72,114,54,87,M,48,Dark
person_6165.png,Female,185,47,39,69,120,67,97,S,31,Light
person_7885.png,Female,164,45,36,78,120,60,95,S,41,Medium
person_4291.png,Male,177,56,50,68,86,55,93,XL,57,Light
person_8170.png,Female,173,66,36,88,81,54,87,XS,53,Dark
person_9157.png,Female,175,50,37,95,116,54,86,S,19,Medium
person_6632.png,Male,168,67,37,80,84,60,92,M,55,Light
person_9191.png,Female,178,52,35,93,82,64,91,M,48,Light
person_6690.png,Male,172,74,50,67,113,51,95,L,56,Dark
person_2145.png,Female,150,50,42,85,91,70,97,XS,53,Medium
person_6407.png,Female,153,100,44,82,80,59,81,L,39,Medium
person_2096.png,Male,171,92,38,69,104,57,92,S,41,Dark
person_8230.png,Male,158,59,39,80,84,59,89,S,25,Light
person_0184.png,Female,171,69,46,75,102,61,98,L,18,Light
person_8172.png,Male,175,80,35,89,101,68,94,S,21,Dark
person_0310.png,Male,163,71,44,60,107,65,92,L,28,Medium
person_3890.png,Male,168,49,47,75,93,68,99,M,25,Light
person_9181.png,Female,188,83,42,68,107,56,91,XS,37,Dark
person_4255.png,Male,157,46,42,62,113,64,91,M,59,Medium
person_8198.png,Male,152,82,46,99,120,66,97,XL,41,Light
person_9004.png,Male,155,63,49,93,117,54,99,S,23,Dark
person_2718.png,Female,184,80,47,67,81,55,99,XL,60,Dark
person_6063.png,Male,172,72,50,78,108,53,96,XL,51,Dark
person_8991.png,Male,152,66,44,77,103,59,97,L,35,Light
person_9323.png,Male,171,62,46,78,82,58,84,XL,20,Light
person_9790.png,Male,172,45,44,95,80,56,91,S,47,Light
person_6337.png,Female,171,72,44,99,99,59,88,S,55,Light
person_1713.png,Female,171,84,47,89,102,53,83,XL,22,Light
person_4629.png,Male,171,54,45,71,92,70,85,XS,53,Dark
person_8211.png,Male,171,74,38,88,116,64,89,L,33,Dark
person_6323.png,Male,151,47,40,90,99,55,95,L,21,Light
person_9967.png,Female,190,91,35,88,92,50,83,XL,33,Light
person_7069.png,Female,183,78,45,70,89,57,100,M,59,Light
person_4181.png,Female,170,49,48,69,95,55,85,XL,36,Medium
person_7396.png,Female,152,93,48,92,114,70,93,M,23,Medium
person_8520.png,Male,151,82,40,89,84,53,99,XS,59,Medium
person_3301.png,Male,162,81,45,81,86,51,87,M,38,Medium
person_8437.png,Female,188,91,48,83,81,52,82,XS,37,Dark
person_9085.png,Female,162,88,37,98,81,67,87,XS,29,Light
person_9401.png,Female,170,85,38,62,85,51,98,S,41,Medium
person_4525.png,Female,150,46,45,83,101,66,84,XS,35,Dark
person_8468.png,Female,165,67,43,63,83,65,82,M,40,Medium
person_7028.png,Male,164,81,40,96,92,66,94,XS,26,Dark
person_5974.png,Female,172,54,43,94,117,57,98,M,51,Medium
person_3923.png,Male,180,77,41,67,103,66,89,XS,25,Dark
person_2635.png,Male,175,75,48,63,81,64,80,XS,28,Light
person_4234.png,Male,179,82,38,69,80,58,93,S,51,Dark
person_7743.png,Male,179,91,42,60,84,59,86,L,33,Dark
person_3390.png,Female,160,82,48,83,94,51,82,L,46,Medium
person_7547.png,Male,166,57,50,89,88,62,94,XL,22,Dark
